date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:59	12464/12464	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-30b0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.27.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.27.woff	(from https://halim.website/blog/)
12:23:00	10828/10828	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2a4c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.28.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.28.woff	(from https://halim.website/blog/)
12:23:01	12456/12456	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-30a8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.29.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.29.woff	(from https://halim.website/blog/)
12:23:03	12160/12160	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2f80%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.30.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.30.woff	(from https://halim.website/blog/)
12:23:04	11160/11160	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2b98%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.31.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.31.woff	(from https://halim.website/blog/)
12:23:06	14264/14264	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-37b8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.32.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.32.woff	(from https://halim.website/blog/)
12:23:09	13840/13840	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-3610%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.33.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.33.woff	(from https://halim.website/blog/)
12:23:11	11652/11652	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2d84%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.34.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.34.woff	(from https://halim.website/blog/)
12:23:13	12408/12408	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-3078%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.35.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.35.woff	(from https://halim.website/blog/)
12:23:15	10212/10212	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-27e4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.36.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.36.woff	(from https://halim.website/blog/)
12:23:16	13368/13368	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-3438%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.37.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.37.woff	(from https://halim.website/blog/)
12:23:17	9724/9724	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-25fc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.38.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.38.woff	(from https://halim.website/blog/)
12:23:18	12264/12264	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2fe8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.39.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.39.woff	(from https://halim.website/blog/)
12:23:20	11316/11316	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2c34%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.40.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.40.woff	(from https://halim.website/blog/)
12:23:22	9520/9520	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2530%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.41.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.41.woff	(from https://halim.website/blog/)
12:23:24	12624/12624	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-3150%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.42.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.42.woff	(from https://halim.website/blog/)
12:23:26	11540/11540	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2d14%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.43.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.43.woff	(from https://halim.website/blog/)
12:23:28	10592/10592	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2960%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.44.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.44.woff	(from https://halim.website/blog/)
12:23:29	11528/11528	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2d08%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.45.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.45.woff	(from https://halim.website/blog/)
12:23:30	9840/9840	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2670%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.46.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.46.woff	(from https://halim.website/blog/)
12:23:32	12248/12248	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2fd8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.47.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.47.woff	(from https://halim.website/blog/)
12:23:33	11164/11164	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2b9c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.48.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.48.woff	(from https://halim.website/blog/)
12:23:35	11100/11100	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2b5c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.49.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.49.woff	(from https://halim.website/blog/)
12:23:36	11668/11668	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2d94%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.50.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.50.woff	(from https://halim.website/blog/)
12:23:38	10120/10120	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-2788%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.51.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.51.woff	(from https://halim.website/blog/)
12:23:43	12912/12912	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c6-3270%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.52.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.52.woff	(from https://halim.website/blog/)
12:23:48	11760/11760	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2df0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.53.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.53.woff	(from https://halim.website/blog/)
12:23:50	11072/11072	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2b40%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.54.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.54.woff	(from https://halim.website/blog/)
12:23:51	11932/11932	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2e9c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.55.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.55.woff	(from https://halim.website/blog/)
12:23:52	11996/11996	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2edc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.56.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.56.woff	(from https://halim.website/blog/)
12:23:54	12252/12252	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2fdc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.57.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.57.woff	(from https://halim.website/blog/)
12:23:55	11856/11856	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2e50%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.58.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.58.woff	(from https://halim.website/blog/)
12:23:57	12012/12012	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2eec%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.59.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.59.woff	(from https://halim.website/blog/)
12:23:59	13496/13496	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-34b8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.60.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.60.woff	(from https://halim.website/blog/)
12:24:01	9752/9752	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2618%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.61.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.61.woff	(from https://halim.website/blog/)
12:24:02	13272/13272	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-33d8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.62.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.62.woff	(from https://halim.website/blog/)
12:24:04	11944/11944	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2ea8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.63.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.63.woff	(from https://halim.website/blog/)
12:24:07	10388/10388	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2894%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.64.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.64.woff	(from https://halim.website/blog/)
12:24:08	2980/2980	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-ba4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.65.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.65.woff	(from https://halim.website/blog/)
12:24:10	5728/5728	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-1660%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.93.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.93.woff	(from https://halim.website/blog/)
12:24:12	11428/11428	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2ca4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.94.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.94.woff	(from https://halim.website/blog/)
12:24:12	7932/7932	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-1efc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.95.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.95.woff	(from https://halim.website/blog/)
12:24:14	6776/6776	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-1a78%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.96.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.96.woff	(from https://halim.website/blog/)
12:24:15	8204/8204	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-200c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.97.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.97.woff	(from https://halim.website/blog/)
12:24:16	9800/9800	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2648%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.98.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.98.woff	(from https://halim.website/blog/)
12:24:17	10576/10576	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2950%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.99.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.99.woff	(from https://halim.website/blog/)
12:24:18	8224/8224	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-2020%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.100.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.100.woff	(from https://halim.website/blog/)
12:24:25	7648/7648	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-1de0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.101.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.101.woff	(from https://halim.website/blog/)
12:24:26	9116/9116	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-239c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.102.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.102.woff	(from https://halim.website/blog/)
12:24:28	9688/9688	---M--	200	added ('OK')	application/font-woff	etag:%226268c8c7-25d8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.103.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCmOQKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.103.woff	(from https://halim.website/blog/)
